recordId,overviewUrl,collectionId,rapiOrderUrl,geometry,wkt,title,orderExecuteUrl,thumbnailUrl,metadataUrl,isGeorectified,collectionTitle,isOrderable,thisRecordUrl,Date du traitement,Type,Satellite,Mode de faisceau,Polarisation,Special Handling Required,Date,Info sur l'image,Beam Mnemonic,Special Handling Instructions,Métadonnées,ID de l'image
6900430,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6900430&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.63054367937625, 46.01229834352282], [-75.79288215455843, 43.26215649522268], [-71.39876324931583, 43.84437652843725], [-72.02236787876215, 46.5995875444102], [-76.63054367937625, 46.01229834352282]]]}","POLYGON ((-76.6305436793762 46.0122983435228 0,-75.7928821545584 43.2621564952227 0,-71.3987632493158 43.8443765284373 0,-72.0223678787622 46.5995875444102 0,-76.6305436793762 46.0122983435228 0))",RCM2_OK1032968_PK1045433_1_SCLNA_20200205_224323_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6900430,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6900430&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6900430&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6900430,2020-02-06 10:29:27 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2020-02-05 22:43:23 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,122939_138990
6895682,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6895682&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35828903786503, 45.12564983745021], [-80.1932382343101, 44.58567945072109], [-75.73080043191224, 45.16593687525382], [-75.85372451328301, 45.70691950635688], [-80.35828903786503, 45.12564983745021]]]}","POLYGON ((-80.358289037865 45.1256498374502 0,-80.1932382343101 44.5856794507211 0,-75.7308004319122 45.1659368752538 0,-75.853724513283 45.7069195063569 0,-80.358289037865 45.1256498374502 0))",RCM1_OK1032968_PK1044430_1_SC50MA_20200203_225939_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6895682,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6895682&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6895682&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6895682,2020-02-03 23:03:25 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,HH HV,false,2020-02-03 22:59:38 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,120733_136279
6874686,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6874686&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.3583204824857, 45.12558122964962], [-80.19327733971502, 44.58561064122187], [-75.7308321524637, 45.16580992427482], [-75.85374840031052, 45.70679253908389], [-80.3583204824857, 45.12558122964962]]]}","POLYGON ((-80.3583204824857 45.1255812296496 0,-80.193277339715 44.5856106412219 0,-75.7308321524637 45.1658099242748 0,-75.8537484003105 45.7067925390839 0,-80.3583204824857 45.1255812296496 0))",RCM2_OK1032968_PK1041738_1_SC50MA_20200126_225951_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6874686,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6874686&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6874686&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6874686,2020-01-26 23:16:54 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,HH HV,false,2020-01-26 22:59:50 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,114811_129310
6874722,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6874722&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.35913199397038, 46.04507590437032], [-75.9998143896534, 44.6932917728173], [-74.3893117074985, 44.89260464101573], [-74.70976829371266, 46.24478738757599], [-76.35913199397038, 46.04507590437032]]]}","POLYGON ((-76.3591319939704 46.0450759043703 0,-75.9998143896534 44.6932917728173 0,-74.3893117074985 44.8926046410157 0,-74.7097682937127 46.244787387576 0,-76.3591319939704 46.0450759043703 0))",RCM2_OK1029335_PK1041151_1_SC30MCPC_20200125_225145_CH_CV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6874722,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6874722&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6874722&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6874722,2020-01-25 23:03:36 GMT,GRD,RCM,Compact-Pol ScanSAR 30m Resolution 125km Swath C,CH CV,false,2020-01-25 22:51:44 GMT,,SC30MCPC,"No special handling required, use per EULA.",dummy value,102716_126054
6867323,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6867323&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.80460558621238, 46.5147429169489], [-77.50751467888003, 43.40004724778389], [-73.15299243343806, 42.81951774264523], [-72.21235055559423, 45.9288045752766], [-76.80460558621238, 46.5147429169489]]]}","POLYGON ((-76.8046055862124 46.5147429169489 0,-77.50751467888 43.4000472477839 0,-73.1529924334381 42.8195177426452 0,-72.2123505555942 45.9288045752766 0,-76.8046055862124 46.5147429169489 0))",RCM3_OK1032968_PK1039487_1_SCLNA_20200123_111156_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6867323,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6867323&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6867323&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6867323,2020-01-23 11:32:15 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2020-01-23 11:11:55 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,108106_121019
6841617,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6841617&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.9946523263377, 45.65741941162799], [-77.33769234905016, 44.13576809187199], [-72.93448904504062, 43.55460129596852], [-72.47580890954117, 45.07363497870963], [-76.9946523263377, 45.65741941162799]]]}","POLYGON ((-76.9946523263377 45.657419411628 0,-77.3376923490502 44.135768091872 0,-72.9344890450406 43.5546012959685 0,-72.4758089095412 45.0736349787096 0,-76.9946523263377 45.657419411628 0))",RCM1_OK1033000_PK1035756_1_SCLNA_20200115_111147_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6841617,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6841617&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6841617&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6841617,2020-01-15 11:17:56 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2020-01-15 11:11:46 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,94364_105975
6841680,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6841680&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.9946523263377, 45.65741941162799], [-77.33769234905016, 44.13576809187199], [-72.93448904504062, 43.55460129596852], [-72.47580890954117, 45.07363497870963], [-76.9946523263377, 45.65741941162799]]]}","POLYGON ((-76.9946523263377 45.657419411628 0,-77.3376923490502 44.135768091872 0,-72.9344890450406 43.5546012959685 0,-72.4758089095412 45.0736349787096 0,-76.9946523263377 45.657419411628 0))",RCM1_OK1032903_PK1035757_1_SCLNA_20200115_111147_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6841680,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6841680&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6841680&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6841680,2020-01-15 11:22:33 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2020-01-15 11:11:46 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,94364_105975
6841576,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6841576&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.9946523263377, 45.65741941162799], [-77.33769234905016, 44.13576809187199], [-72.93448904504062, 43.55460129596852], [-72.47580890954117, 45.07363497870963], [-76.9946523263377, 45.65741941162799]]]}","POLYGON ((-76.9946523263377 45.657419411628 0,-77.3376923490502 44.135768091872 0,-72.9344890450406 43.5546012959685 0,-72.4758089095412 45.0736349787096 0,-76.9946523263377 45.657419411628 0))",RCM1_OK1032968_PK1035758_1_SCLNA_20200115_111147_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6841576,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6841576&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6841576&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6841576,2020-01-15 11:17:54 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2020-01-15 11:11:46 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,94364_105975
6839296,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6839296&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.358749830367, 45.12556313647027], [-80.19376769573317, 44.58576882376908], [-75.73132836868935, 45.16605088072463], [-75.85420700541955, 45.70685556628165], [-80.358749830367, 45.12556313647027]]]}","POLYGON ((-80.358749830367 45.1255631364703 0,-80.1937676957332 44.5857688237691 0,-75.7313283686893 45.1660508807246 0,-75.8542070054196 45.7068555662816 0,-80.358749830367 45.1255631364703 0))",RCM2_OK1032903_PK1035653_1_SC50MA_20200114_225951_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6839296,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6839296&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6839296&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6839296,2020-01-14 23:32:15 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,HH HV,false,2020-01-14 22:59:51 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,89878_100927
7069501,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7069501&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.3594864618947, 46.04506840427626], [-76.00717145018625, 44.72018308921462], [-74.40483251012685, 44.91848845793952], [-74.71923681084373, 46.24376863587013], [-76.3594864618947, 46.04506840427626]]]}","POLYGON ((-76.3594864618947 46.0450684042763 0,-76.0071714501862 44.7201830892146 0,-74.4048325101269 44.9184884579395 0,-74.7192368108437 46.2437686358701 0,-76.3594864618947 46.0450684042763 0))",RCM2_OK1029335_PK1035323_1_SC30MCPC_20200113_225145_CH_CV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7069501,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7069501&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7069501&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7069501,2020-04-22 17:43:12 GMT,GRD,RCM,Compact-Pol ScanSAR 30m Resolution 125km Swath C,CH CV,false,2020-01-13 22:51:45 GMT,,SC30MCPC,"No special handling required, use per EULA.",dummy value,81075_91198
6821740,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6821740&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.00593804508861, 46.2899832187686], [-76.4926378173848, 43.90148612380101], [-72.10267095532735, 43.36327312758422], [-71.43098494808318, 45.75140246517477], [-76.00593804508861, 46.2899832187686]]]}","POLYGON ((-76.0059380450886 46.2899832187686 0,-76.4926378173848 43.901486123801 0,-72.1026709553274 43.3632731275842 0,-71.4309849480832 45.7514024651748 0,-76.0059380450886 46.2899832187686 0))",RCM3_OK1032903_PK1034342_1_SCLNB_20200110_110359_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6821740,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6821740&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6821740&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6821740,2020-01-10 14:25:37 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath B,HH HV,false,2020-01-10 11:03:59 GMT,,SCLNB,"No special handling required, use per EULA.",dummy value,83643_94187
6819219,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6819219&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.00593804508861, 46.2899832187686], [-76.4926378173848, 43.90148612380101], [-72.10267095532735, 43.36327312758422], [-71.43098494808318, 45.75140246517477], [-76.00593804508861, 46.2899832187686]]]}","POLYGON ((-76.0059380450886 46.2899832187686 0,-76.4926378173848 43.901486123801 0,-72.1026709553274 43.3632731275842 0,-71.4309849480832 45.7514024651748 0,-76.0059380450886 46.2899832187686 0))",RCM3_OK1032866_PK1034343_1_SCLNB_20200110_110359_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6819219,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6819219&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6819219&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6819219,2020-01-10 13:39:48 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath B,HH HV,false,2020-01-10 11:03:59 GMT,,SCLNB,"No special handling required, use per EULA.",dummy value,83643_94187
6790879,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6790879&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-77.01829488375562, 45.67262943365204], [-77.24007207000926, 44.81577328380328], [-75.62954258405748, 44.59882493451349], [-75.38368649755311, 45.45492084101565], [-77.01829488375562, 45.67262943365204]]]}","POLYGON ((-77.0182948837556 45.672629433652 0,-77.2400720700093 44.8157732838033 0,-75.6295425840575 44.5988249345135 0,-75.3836864975531 45.4549208410156 0,-77.0182948837556 45.672629433652 0))",RCM1_OK1029318_PK1033330_10_SC30MCPB_20200104_111700_CH_CV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6790879,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6790879&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6790879&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6790879,2020-01-04 11:42:23 GMT,GRD,RCM,Compact-Pol ScanSAR 30m Resolution 125km Swath B,CH CV,false,2020-01-04 11:19:46 GMT,,SC30MCPB,"No special handling required, use per EULA.",dummy value,60341_77662
6790917,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6790917&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.72638557536868, 46.80814643653514], [-77.07567516279231, 45.48326602727516], [-75.44396679645789, 45.26549638172059], [-75.05560429703293, 46.58905650569583], [-76.72638557536868, 46.80814643653514]]]}","POLYGON ((-76.7263855753687 46.8081464365351 0,-77.0756751627923 45.4832660272752 0,-75.4439667964579 45.2654963817206 0,-75.0556042970329 46.5890565056958 0,-76.7263855753687 46.8081464365351 0))",RCM1_OK1029318_PK1033330_9_SC30MCPB_20200104_111700_CH_CV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6790917,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6790917&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6790917&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6790917,2020-01-04 11:40:47 GMT,GRD,RCM,Compact-Pol ScanSAR 30m Resolution 125km Swath B,CH CV,false,2020-01-04 11:19:27 GMT,,SC30MCPB,"No special handling required, use per EULA.",dummy value,60341_77662
6786064,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6786064&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.14384378484051, 45.6078050071537], [-76.49009938253305, 43.90157749813864], [-72.10269304659451, 43.36360054314615], [-71.62664533521838, 45.0697042209627], [-76.14384378484051, 45.6078050071537]]]}","POLYGON ((-76.1438437848405 45.6078050071537 0,-76.490099382533 43.9015774981386 0,-72.1026930465945 43.3636005431461 0,-71.6266453352184 45.0697042209627 0,-76.1438437848405 45.6078050071537 0))",RCM1_OK1027842_PK1032430_1_SCLNB_20200102_110348_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6786064,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6786064&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6786064&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6786064,2020-01-02 12:54:16 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath B,HH HV,false,2020-01-02 11:03:47 GMT,,SCLNB,"No special handling required, use per EULA.",dummy value,62508_70647
6786062,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6786062&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.14384378484051, 45.6078050071537], [-76.49009938253305, 43.90157749813864], [-72.10269304659451, 43.36360054314615], [-71.62664533521838, 45.0697042209627], [-76.14384378484051, 45.6078050071537]]]}","POLYGON ((-76.1438437848405 45.6078050071537 0,-76.490099382533 43.9015774981386 0,-72.1026930465945 43.3636005431461 0,-71.6266453352184 45.0697042209627 0,-76.1438437848405 45.6078050071537 0))",RCM1_OK1027649_PK1032431_1_SCLNB_20200102_110348_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6786062,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6786062&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6786062&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6786062,2020-01-02 12:49:50 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath B,HH HV,false,2020-01-02 11:03:47 GMT,,SCLNB,"No special handling required, use per EULA.",dummy value,62508_70647
6780345,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=6780345&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-77.47002465432863, 45.69331120068027], [-77.63401151305115, 44.92609738790568], [-76.0228554741576, 44.7438562794654], [-75.83699655477237, 45.51132803151037], [-77.47002465432863, 45.69331120068027]]]}","POLYGON ((-77.4700246543286 45.6933112006803 0,-77.6340115130511 44.9260973879057 0,-76.0228554741576 44.7438562794654 0,-75.8369965547724 45.5113280315104 0,-77.4700246543286 45.6933112006803 0))",RCM3_OK1029318_PK1031712_1_SC30MCPD_20191230_111211_CH_CV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=6780345,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-6780345&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=6780345&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/6780345,2019-12-30 11:14:08 GMT,GRD,RCM,Compact-Pol ScanSAR 30m Resolution 125km Swath D,CH CV,false,2019-12-30 11:12:10 GMT,,SC30MCPD,"No special handling required, use per EULA.",dummy value,65279_73932
